id,answered,text,Joy,Trust,Love,Sadness,Anger,Disgust,Fear,Surprise,Anticipation,Irony,Sarcasm,Hate,Offensiveness,Is it about the show?,Is it about content?,Incomprensibile
1097255019508834432,0,RT @giovanniligato: Renzi rimane ancora il miglior politico che abbiamo. Vi piaccia o no. #CheTempoCheFa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094574083675701248,0,"@_francy_93 Ohhh Ecco,brava! Con ermal manco se gli avessimo dato i ""soldi"" lo avrebbero votato.😂 https://t.co/rmKRp0kXqJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134566934673068032,0,RT @milly_carlucci: Tra sofferenze e litigi sono arrivati in finale 💃🕺! A voi il quick step di @N_DeGirolamo e @TodaroOfficial #ballandoco…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087072358203047936,0,@EugenioCardi Per fortuna avvisano.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111084288206880768,0,👎🏻,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067538750308327424,0,"RT @EdizioniEO: Anche Nino Sarratore entra nei #TT (con commenti non buonissimi, come immaginerete) #LAmicaGeniale https://t.co/rWbh0hdF8l",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102312889564754048,0,RT @gioroman_romano: Merci beaucoup M. le President @EmmanuelMacron pour vos mots. Grazie a @fabfazio per la qualità dell'intervista: servi…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094659311073148800,0,"@crowenfeels_ Arisa ha la febbre, il Volo aveva un concerto, e resta il mistero sugli altri, tipo Renga, Silvestri e Irama",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094593631875403776,0,LAFFRANCHI FA SEMPRE FIGURE DI MERDA #DomenicaIn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097227450461941760,0,"RT @marco_gervasoni: Guardate le facce del pubblico, piuttosto agé. Tra l’annoiato e l’allucinato https://t.co/gUUqlaOoSv",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094603405505544192,0,#DomenicaIn @paolaturci LA COSA PIÙ TRISTE DELLA FINE DI #SANREMO2019 È NON VEDERE PIÙ I LOOK DI PAOLA TURCI. MA COME VIVEVO PRIMA DI MARTEDÌ? https://t.co/7ICzCuVuHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094632300569116800,0,RT @ElisaDospina: La famosa sala stampa professionale e delicata che non perde occasione per insultare i ragazzi de @ilvolo Come si fa a no…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094614364345286784,0,RT @MatteCarlino: ultimo che non si presenta a domenica in ennesima dimostrazione di che schifo di persona sia #domenicain #sanremo2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094642437610459136,0,RT @BiasiErika: Comunque Dondoni che parla di educazione quando è stato uno dei primi a perculare i ragazzi de Il Volo in sala stampa è imb…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094692753974444032,0,"@RennaNietta @mafaldina61 Meglio: No, non sarà Un'avventura, un'avventura Non è un fuoco che col vento può morire Ma vivrà Quanto il mondo Fino a quando gli occhi miei Avran luce per guardare gli occhi tuoi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102335781279027200,0,RT @chetempochefa: Caramelle di @Carone_Official e @DearJackOf a #CheTempoCheFa https://t.co/cnpSs8HkLl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075143786228011008,0,@LadyFalenaIvana https://t.co/KFue3em5ms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102307823076233216,0,"RT @chetempochefa: ""Con il Presidente Mattarella abbiamo deciso che il 2 maggio, per i 500 anni di Leonardo Da Vinci, ci incontreremo con l…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102307598966182016,0,RT @Riccardo_thenex: Una visione europea e del momento ineccepibile! chapeau! https://t.co/ISJEOfWNi8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102317729099509760,0,"RT @GhitaIacono: #Renzi si complimenta con #Zingaretti dicendogli di smetterla col fuoco amico. È la versione rivisitata di ""stai sereno""?…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097247926877933568,0,RT @cfmtre: @chiossimanuela2 se Fazio dipendesse da quante volte l'ho visto io sarebbe a vendere accendini davanti al supermercato al posto…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094647916558471168,0,"RT @NekOfficial: Queste giornate di frenesia sono finite, e la soddisfazione più grande è essere tornati con nuova musica. “Mi farò trovare…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105961021255094400,0,Fino SUL lavoro #chilhavisto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094640819901005824,0,RT @TakeaSmile____: MO VAC A CATTA NU CD E O MTTIM JA AHAHAHAHAHAHAHAHAHAHAHA #DomenicaIn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094667271740510208,0,@gadlernertweet @georgesoros ...ultimi piccoli rigurgiti di un cancro finalmente morente dopo 80 anni di devastazione!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094669921244582016,0,RT @RennaNietta: Ditemi che poesia c'è in queste 4 righe ripetute. .#Sanremo2019 https://t.co/NNdXqlOqZH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105938035970113536,0,Arredamento sobrio. Un must #chilhavisto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087114627119493248,0,"RT @spinozait: Di Battista: ""Toninelli è il miglior ministro che abbiamo"". Ha centrato il problema. [@leomorabito]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087096120478699648,0,RT @MarPiColl: DI BATTISTA: LA LEGA DEVE RESTITUIRE I 49 MILIONI #CheTempoCheFa #DiBattista #NonelArena #dibba #leganord #salvini #marsigli…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087120041995325440,0,Quando arriva quel momento in cui senti che stai per morire e pensi a quanti tuoi account falsi devi eliminare da Facebook #CheTempoCheFa #chefuoritempochefa https://t.co/kIsi6Hq0is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094614429642182784,0,RT @frafacchinetti: Questo è il video in cui alcuni giornalisti nella sala stampa di #Sanremo2019 esultano al terzo posto de @ilvolo gridan…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094662701291319168,0,@emafance78 @gabrillasarti2 @GiorgiaMeloni Memoria cooorta??,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094578547279233024,0,RT @ElisaDospina: La famosa sala stampa professionale e delicata che non perde occasione per insultare i ragazzi de @ilvolo Come si fa a no…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094696167772958848,0,RT @alessioviola: La storia di Mahmood ci insegna che l’Italia sa essere un esempio di accoglienza e integrazione anche se sei nato a Milan…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133859667078275200,0,RT @domenicopuntop: Sciarelli che invita la Prati e che la riduce a mera spettatrice senza neppure farla parlare delle VERE storie sulle t…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067537032363327616,0,RT @RaiPlay: Grazie a #RaiPlay sarà impossibile perdersi anche un solo momento de #LAmicaGeniale 📽 IL PRIMO EPISODIO È GIÀ ONLINE! 🎬 http…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094617356310114432,0,"RT @JBishuman_: ""NON È VERO CHE ULTIMO È STATO INSULTATO"" Scusate??? come dite???? #domenicain #DomenicaInSanremo https://t.co/uByVYS9FHn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067523371062182016,0,Quanto è bella l’attrice che interpreta Lenù. #LAmicaGeniale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094660544433455232,0,@stanzaselvaggia Perché vogliono ripulirsi la coscienza per la sorella...intanto l’ha tirata fuori Mediaset dalla stessa sorte della sorella e nn loro!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094553764109913984,0,"RT @scristicchi: ""Il brano #AbbiCuraDiMe era stata particolarmente acclamata anche dal pubblico dell’Ariston."" 🗞️ @fanpage #abbicuradime…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067542101297192960,0,@Ange_Hyria Eh ma infatti sembra davvero bella! La guarderò sicuramente! 😊,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134599094616383616,0,"RT @YuzuBelCigno: Ladies and gentlemen, your 2019 #ballandoconlestelle champion : LASSE ""CUCCIOLONE"" MATBERG 😊😘🙌 #LasseMatberg https://t.co…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094582928707895168,0,RT @ElisaDospina: La famosa sala stampa professionale e delicata che non perde occasione per insultare i ragazzi de @ilvolo Come si fa a no…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067547472975839232,0,"RT @Raiofficialnews: #LAmicaGeniale, STASERA la prima puntata della serie evento diretta da Saverio Costanzo, tratta dal best seller di #El…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087079228007427968,0,@VitaInViaggio È imbarazzante.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133835114813755392,0,Strettucolo #chilhavisto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094658920247890048,0,"@GagaGurlxo SiSì. Senza dubbio! Qualcosa da cambiare c'è sicuramente, ed è sotto gli occhi di tutti.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087113605466738816,0,RT @SarahConnor_18: Avete mandato la mail alla guardia costiera invece di stare a twittare cazzate e a scannarvi tutti l'uno contro l'altro…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114975975643783168,0,"Ma guarda questi genitori!!!!!!!! Uno strazio ,morti con la figlia...😢#AmoreCriminale",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094641283937771648,0,"RT @sadcollision: Nino D'Angelo che “Si parla tanto di ultimo, eccomi qua” ajbdndjfn #DomenicaIn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067542585680502784,0,La violenza fisica o psicologica non è MAI la soluzione. #LAmicaGeniale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075160711423254400,0,Bellissima serie.Meravigliosa scena finale. Per me...Nostalgia e una fitta di dolore ... #LAmicaGeniale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094636374785998848,0,"RT @TheBookThjef: Loredana ma io ti credevo una persona seria, come hai potuto, tu quoque #domenicain",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099656885962264576,0,Zia Mara io adorante come te #DomenicaIn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094585060504801152,0,RT @Daxest: MA QUALE ACCOGLIENZA PORCODDIO È NATO IN L O M B A R D I A ALLORA ESEMPIO DI ACCOGLIENZA ANCHE CRISTINA PARODI ZIOMERDA #dome…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094646636809195648,0,"RT @HuertDeAuteuil: a me non frega niente di Ultimo, dico solo che quando La Notte di Arisa è arrivata secondo dietro Emma Marrone, LEI È S…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105949698727334016,0,RT @OvaleSpirale: @semprevane @chilhavistorai3 Credo proprio di no e purtroppo so di cosa sto parlando. E questo mi fa incazzare a morte!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127312979027026048,0,"RT @nessuno_mi_taga: Cambiamo la giuria, hanno rotto #BallandoConLeStelle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102355778910998400,0,RT @cd_land: «Ces discours haineux qui réapparaissent dans notre société sont «le symptôme de ce malaise de notre civilisation» aurait dit…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097234492450848768,0,"RT @Melina_Mu: E che gli puoi dire? Renzi non spreca un minuto e #fazio fa a lui certe domande che dovrebbe, DOVREBBE, fare a #selfini e #d…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094639431884120064,0,@scristicchi @leggoit Grande Simone!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094630324804432000,0,#DOMENICAIN LO SAPEVO CHE LOREDANA NON VENIVA ORA VOGLIO VEDERE CHE COSA SI INVENTANO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094605720593547264,0,"@BorghesiStefano @monicavianello Non arricchisce un bel niente, si prepara il terreno come la x Jugoslavia!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102323923054747648,0,RT @AnnaAnnacofano: @chetempochefa @fabfazio @EmmanuelMacron @RaiUno @Elysee Grandissimo Fabio e grandi tutti voi! 👏👏👏,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094581393861030016,0,RT @O_Strunz: Quest'anno un egiziano. L'anno scorso ha vinto un albanese. Un siciliano si è spupazzato la sua donna. Tutto è compiuto. #l…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102308313503539200,0,"RT @chetempochefa: ""L’antisemitismo e il razzismo vogliono dire tradire la storia, è il tentennamento della nostra storia. vuol dire tornar…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127329716204130432,0,"RT @Florina992: Invece di fare tante pantomime, Suor Cristina non poteva ballare così con Oradei fin dall'inizio? Stasera mi è quasi piaciu…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094684953982455808,0,@FabioScaNdoLari @EmilioGargiulo BUFFONIIIIIII,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134566219506421760,0,"@milly_carlucci @Ballando_Rai @N_DeGirolamo @TodaroOfficial Sig. Ra carlucci da una professionista come lei, mi aspettavo che fermasse tutta questa spazzatura,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094621369160134784,0,"RT @NekOfficial: Queste giornate di frenesia sono finite, e la soddisfazione più grande è essere tornati con nuova musica. “Mi farò trovare…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067537895697907584,0,"RT @midnightkn: PERCHÉ SE NON COMINCIAMO ADESSO A FAR VEDERE AI MASCHI CHE VOI SIETE COME LORO, ANZI, MEGLIO DI LORO, QUELLI VI SCHIACCIANO…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102348376258084864,0,"RT @tranellio: #CheTempoCheFa @chetempochefa @fabfazio @EmmanuelMacron Tu NN SAI COS'È LA DEMOCRAZIA ! a Roma, nel silenzio dei media, c'è…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094603021240160384,0,RT @SirDistruggere: #Sanremo2019 https://t.co/ZBvLmtRpiD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094628797876486016,0,@AndreaDianetti @antoniettacost6 ...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067548788208877568,0,"Beh sì, #LAmicaGeniale per me è proprio 👍",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094645056538115968,0,"RT @dario_head: Vorrei farvi notare la differenza di atteggiamento tra Ultimo, con la sua immagine da bravo ragazzo, e Achillone, coi tatua…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094683623448547200,0,Cioè fatemi capire.. CI GOVERNA UNO CHE HA PRESO IL 17% e vi incazzate per Mahmood che vince #Sanremo2019 ? Ma sul serio fate? #diodellecittà,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099662912921260032,0,"Ma la sta ricantando tutta, adoro #DomenicaIn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133844373844713600,0,"Truffe romantiche: ""Non isolatevi, è il primo obbiettivo di questi criminali. E non date nemmeno il vostro iban potreste essere coinvolte in operazioni di riciclaggio"". Appello di ACTA a #chilhavisto https://t.co/2gjpFnnVEV",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112104513324966016,0,Come al solito @stanzaselvaggia su @N_DeGirolamo la butta in politica considerando anche l’entusiasmo una facciata #selvaggia tutti aspettano di vedere come balla lei si metta in gioco #BallandoConLeStelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
